"country","city","customer_id","customer_name","amount","payment_id","payment_date"
"Israel","Bat Yam",315,"Kenneth Gooden","6.99",19982,"2007-03-23 01:13:47.996577"
"India","Miraj",316,"Steven Curley","7.99",19983,"2007-03-01 07:21:30.996577"
"India","Miraj",316,"Steven Curley","0.99",19984,"2007-03-17 18:32:13.996577"
"India","Miraj",316,"Steven Curley","0.99",19985,"2007-03-18 00:25:37.996577"
"India","Miraj",316,"Steven Curley","2.99",19986,"2007-03-18 23:44:13.996577"
"India","Miraj",316,"Steven Curley","5.99",19987,"2007-03-19 16:26:01.996577"
"India","Miraj",316,"Steven Curley","2.99",19988,"2007-03-21 03:24:03.996577"
"India","Miraj",316,"Steven Curley","2.99",19989,"2007-03-23 14:03:15.996577"
"Faroe Islands","Trshavn",317,"Edward Baugh","2.99",19990,"2007-03-01 04:35:15.996577"
"Faroe Islands","Trshavn",317,"Edward Baugh","2.99",19991,"2007-03-17 21:28:21.996577"
"Faroe Islands","Trshavn",317,"Edward Baugh","7.99",19992,"2007-03-17 22:24:20.996577"
"Faroe Islands","Trshavn",317,"Edward Baugh","2.99",19993,"2007-03-18 04:04:46.996577"
"Faroe Islands","Trshavn",317,"Edward Baugh","4.99",19994,"2007-03-19 20:15:15.996577"
"Faroe Islands","Trshavn",317,"Edward Baugh","5.99",19995,"2007-03-20 19:55:21.996577"
"Faroe Islands","Trshavn",317,"Edward Baugh","0.99",19996,"2007-03-21 08:31:21.996577"
"Faroe Islands","Trshavn",317,"Edward Baugh","2.99",19997,"2007-03-21 18:22:32.996577"
"Faroe Islands","Trshavn",317,"Edward Baugh","4.99",19998,"2007-03-21 23:04:21.996577"
"Faroe Islands","Trshavn",317,"Edward Baugh","2.99",19999,"2007-03-22 14:59:09.996577"
"Faroe Islands","Trshavn",317,"Edward Baugh","4.99",20000,"2007-03-22 17:38:18.996577"
"Poland","Bydgoszcz",318,"Brian Wyman","2.99",20001,"2007-03-21 05:02:31.996577"
"Mexico","San Felipe del Progreso",319,"Ronald Weiner","0.99",20002,"2007-03-17 00:18:52.996577"
"Mexico","San Felipe del Progreso",319,"Ronald Weiner","0.99",20003,"2007-03-17 01:31:33.996577"
"Mexico","San Felipe del Progreso",319,"Ronald Weiner","6.99",20004,"2007-03-17 15:50:01.996577"
"Mexico","San Felipe del Progreso",319,"Ronald Weiner","2.99",20005,"2007-03-17 16:58:01.996577"
"Mexico","San Felipe del Progreso",319,"Ronald Weiner","4.99",20006,"2007-03-17 18:13:12.996577"
"Mexico","San Felipe del Progreso",319,"Ronald Weiner","8.99",20007,"2007-03-18 08:45:23.996577"
"Mexico","San Felipe del Progreso",319,"Ronald Weiner","3.99",20008,"2007-03-20 02:21:46.996577"
"Mexico","San Felipe del Progreso",319,"Ronald Weiner","4.99",20009,"2007-03-22 00:02:31.996577"
"Mexico","San Felipe del Progreso",319,"Ronald Weiner","5.99",20010,"2007-03-22 21:36:23.996577"
"American Samoa","Tafuna",320,"Anthony Schwab","0.99",20011,"2007-03-02 10:31:03.996577"
"American Samoa","Tafuna",320,"Anthony Schwab","2.99",20012,"2007-03-16 23:48:56.996577"
"American Samoa","Tafuna",320,"Anthony Schwab","0.99",20013,"2007-03-21 01:29:08.996577"
"American Samoa","Tafuna",320,"Anthony Schwab","2.99",20014,"2007-03-22 18:13:19.996577"
"Nepal","Birgunj",321,"Kevin Schuler","2.99",20015,"2007-03-17 06:21:29.996577"
"Nepal","Birgunj",321,"Kevin Schuler","6.99",20016,"2007-03-17 18:43:00.996577"
"Nepal","Birgunj",321,"Kevin Schuler","7.99",20017,"2007-03-17 18:43:57.996577"
"Nepal","Birgunj",321,"Kevin Schuler","4.99",20018,"2007-03-18 07:41:50.996577"
"Nepal","Birgunj",321,"Kevin Schuler","6.99",20019,"2007-03-20 05:18:12.996577"
"Nepal","Birgunj",321,"Kevin Schuler","6.99",20020,"2007-03-23 07:41:16.996577"
"Nepal","Birgunj",321,"Kevin Schuler","5.99",20021,"2007-03-23 15:24:40.996577"
"Argentina","Baha Blanca",322,"Jason Morrissey","4.99",20022,"2007-03-02 07:15:30.996577"
"Argentina","Baha Blanca",322,"Jason Morrissey","0.99",20023,"2007-03-02 19:42:30.996577"
"Argentina","Baha Blanca",322,"Jason Morrissey","4.99",20024,"2007-03-19 12:29:04.996577"
"Argentina","Baha Blanca",322,"Jason Morrissey","9.99",20025,"2007-03-20 06:17:32.996577"
"Argentina","Baha Blanca",322,"Jason Morrissey","4.99",20026,"2007-03-20 20:14:17.996577"
"Argentina","Baha Blanca",322,"Jason Morrissey","0.99",20027,"2007-03-22 23:24:27.996577"
"Argentina","Baha Blanca",322,"Jason Morrissey","8.99",20028,"2007-03-23 08:52:14.996577"
"Mexico","Cuautla",323,"Matthew Mahan","0.99",20029,"2007-03-01 02:34:29.996577"
"Mexico","Cuautla",323,"Matthew Mahan","3.99",20030,"2007-03-02 03:15:19.996577"
"Mexico","Cuautla",323,"Matthew Mahan","0.99",20031,"2007-03-16 23:28:13.996577"
"Mexico","Cuautla",323,"Matthew Mahan","4.99",20032,"2007-03-17 21:45:12.996577"
"Mexico","Cuautla",323,"Matthew Mahan","2.99",20033,"2007-03-17 23:34:20.996577"
"Mexico","Cuautla",323,"Matthew Mahan","5.99",20034,"2007-03-19 11:04:22.996577"
"Mexico","Cuautla",323,"Matthew Mahan","2.99",20035,"2007-03-21 03:21:34.996577"
"Mexico","Cuautla",323,"Matthew Mahan","3.99",20036,"2007-03-22 04:58:00.996577"
"Mexico","Cuautla",323,"Matthew Mahan","4.99",20037,"2007-03-22 21:17:39.996577"
"Mexico","Cuautla",323,"Matthew Mahan","0.99",20038,"2007-03-23 09:58:58.996577"
"China","Yuzhou",324,"Gary Coy","2.99",20039,"2007-03-17 02:29:06.996577"
"China","Yuzhou",324,"Gary Coy","6.99",20040,"2007-03-17 08:45:35.996577"
"China","Yuzhou",324,"Gary Coy","2.99",20041,"2007-03-18 12:52:21.996577"
"China","Yuzhou",324,"Gary Coy","0.99",20042,"2007-03-19 19:30:47.996577"
"China","Yuzhou",324,"Gary Coy","2.99",20043,"2007-03-19 20:12:24.996577"
"China","Yuzhou",324,"Gary Coy","8.99",20044,"2007-03-21 04:36:39.996577"
"China","Yuzhou",324,"Gary Coy","7.99",20045,"2007-03-21 12:04:20.996577"
"China","Yuzhou",324,"Gary Coy","4.99",20046,"2007-03-22 16:55:59.996577"
"Brazil","Braslia",325,"Timothy Bunn","4.99",20047,"2007-03-01 03:24:00.996577"
"Brazil","Braslia",325,"Timothy Bunn","0.99",20048,"2007-03-01 06:25:42.996577"
"Brazil","Braslia",325,"Timothy Bunn","4.99",20049,"2007-03-17 21:03:50.996577"
"Brazil","Braslia",325,"Timothy Bunn","3.99",20050,"2007-03-18 22:12:26.996577"
"Brazil","Braslia",325,"Timothy Bunn","4.99",20051,"2007-03-19 08:02:28.996577"
"Brazil","Braslia",325,"Timothy Bunn","3.99",20052,"2007-03-21 10:51:46.996577"
"Brazil","Braslia",325,"Timothy Bunn","5.99",20053,"2007-03-21 18:27:59.996577"
"Brazil","Braslia",325,"Timothy Bunn","0.99",20054,"2007-03-22 06:55:53.996577"
"Saint Vincent and the Grenadines","Kingstown",326,"Jose Andrew","0.99",20055,"2007-03-01 17:32:59.996577"
"Saint Vincent and the Grenadines","Kingstown",326,"Jose Andrew","4.99",20056,"2007-03-02 02:40:14.996577"
"Saint Vincent and the Grenadines","Kingstown",326,"Jose Andrew","0.99",20057,"2007-03-02 03:34:53.996577"
"Saint Vincent and the Grenadines","Kingstown",326,"Jose Andrew","2.99",20058,"2007-03-02 18:31:36.996577"
"Saint Vincent and the Grenadines","Kingstown",326,"Jose Andrew","4.99",20059,"2007-03-02 21:01:51.996577"
"Saint Vincent and the Grenadines","Kingstown",326,"Jose Andrew","2.99",20060,"2007-03-19 00:06:44.996577"
"Turkey","Adana",327,"Larry Thrasher","0.99",20061,"2007-03-01 04:48:55.996577"
"Turkey","Adana",327,"Larry Thrasher","4.99",20062,"2007-03-02 16:39:16.996577"
"Turkey","Adana",327,"Larry Thrasher","6.99",20063,"2007-03-17 14:57:17.996577"
"Turkey","Adana",327,"Larry Thrasher","0.99",20064,"2007-03-17 18:01:50.996577"
"Turkey","Adana",327,"Larry Thrasher","2.99",20065,"2007-03-19 11:46:36.996577"
"Turkey","Adana",327,"Larry Thrasher","4.99",20066,"2007-03-19 19:33:37.996577"
"Turkey","Adana",327,"Larry Thrasher","0.99",20067,"2007-03-19 22:41:09.996577"
"Turkey","Adana",327,"Larry Thrasher","4.99",20068,"2007-03-22 00:42:17.996577"
"Turkey","Adana",327,"Larry Thrasher","3.99",20069,"2007-03-22 20:10:43.996577"
"Turkey","Adana",327,"Larry Thrasher","2.99",20070,"2007-03-22 21:09:40.996577"
"Turkey","Adana",327,"Larry Thrasher","5.99",20071,"2007-03-23 13:44:58.996577"
"Turkey","Adana",327,"Larry Thrasher","9.99",20072,"2007-03-23 16:24:27.996577"
"Turkey","Adana",327,"Larry Thrasher","7.99",20073,"2007-03-23 18:19:56.996577"
"Indonesia","Ciparay",328,"Jeffrey Spear","2.99",20074,"2007-03-02 09:00:37.996577"
"Indonesia","Ciparay",328,"Jeffrey Spear","4.99",20075,"2007-03-17 23:38:43.996577"
"Indonesia","Ciparay",328,"Jeffrey Spear","0.99",20076,"2007-03-18 23:52:24.996577"
"Indonesia","Ciparay",328,"Jeffrey Spear","2.99",20077,"2007-03-20 04:40:17.996577"
"Indonesia","Ciparay",328,"Jeffrey Spear","7.99",20078,"2007-03-20 07:16:03.996577"
"Indonesia","Ciparay",328,"Jeffrey Spear","3.99",20079,"2007-03-20 14:45:53.996577"
"Indonesia","Ciparay",328,"Jeffrey Spear","3.99",20080,"2007-03-21 06:03:18.996577"
"Indonesia","Ciparay",328,"Jeffrey Spear","3.99",20081,"2007-03-21 21:46:34.996577"
"Indonesia","Ciparay",328,"Jeffrey Spear","2.99",20082,"2007-03-22 04:22:18.996577"
"Indonesia","Ciparay",328,"Jeffrey Spear","4.99",20083,"2007-03-22 14:04:48.996577"
"Indonesia","Ciparay",328,"Jeffrey Spear","0.99",20084,"2007-03-23 14:45:35.996577"
"Bangladesh","Jamalpur",329,"Frank Waggoner","7.99",20085,"2007-03-01 08:24:50.996577"
"Bangladesh","Jamalpur",329,"Frank Waggoner","0.99",20086,"2007-03-01 09:05:37.996577"
"Bangladesh","Jamalpur",329,"Frank Waggoner","2.99",20087,"2007-03-02 07:37:25.996577"
"Bangladesh","Jamalpur",329,"Frank Waggoner","3.99",20088,"2007-03-02 08:48:08.996577"
"Bangladesh","Jamalpur",329,"Frank Waggoner","0.99",20089,"2007-03-17 05:37:45.996577"
"Bangladesh","Jamalpur",329,"Frank Waggoner","6.99",20090,"2007-03-18 17:34:15.996577"
"Bangladesh","Jamalpur",329,"Frank Waggoner","8.99",20091,"2007-03-20 05:27:26.996577"
"Bangladesh","Jamalpur",329,"Frank Waggoner","4.99",20092,"2007-03-22 02:56:14.996577"
"Bangladesh","Jamalpur",329,"Frank Waggoner","4.99",20093,"2007-03-22 06:59:33.996577"
"Bangladesh","Jamalpur",329,"Frank Waggoner","2.99",20094,"2007-03-22 18:22:57.996577"
"United States","Aurora",330,"Scott Shelley","3.99",20095,"2007-03-02 12:14:56.996577"
"United States","Aurora",330,"Scott Shelley","2.99",20096,"2007-03-17 19:53:13.996577"
"United States","Aurora",330,"Scott Shelley","2.99",20097,"2007-03-18 07:33:41.996577"
"United States","Aurora",330,"Scott Shelley","4.99",20098,"2007-03-18 20:45:30.996577"
"United States","Aurora",330,"Scott Shelley","0.99",20099,"2007-03-19 01:08:37.996577"
"Argentina","Santa F",331,"Eric Robert","5.99",20100,"2007-03-02 04:54:45.996577"
"Argentina","Santa F",331,"Eric Robert","2.99",20101,"2007-03-02 16:15:51.996577"
"Argentina","Santa F",331,"Eric Robert","4.99",20102,"2007-03-18 12:30:06.996577"
"Argentina","Santa F",331,"Eric Robert","0.99",20103,"2007-03-20 11:00:35.996577"
"Argentina","Santa F",331,"Eric Robert","7.99",20104,"2007-03-21 04:20:53.996577"
"Argentina","Santa F",331,"Eric Robert","1.99",20105,"2007-03-21 17:05:50.996577"
"Argentina","Santa F",331,"Eric Robert","2.99",20106,"2007-03-22 19:20:38.996577"
"Argentina","Santa F",331,"Eric Robert","3.99",20107,"2007-03-22 23:22:23.996577"
"Argentina","Santa F",331,"Eric Robert","2.99",20108,"2007-03-23 01:59:17.996577"
"Bangladesh","Dhaka",332,"Stephen Qualls","0.99",20109,"2007-03-01 02:50:20.996577"
"Bangladesh","Dhaka",332,"Stephen Qualls","0.99",20110,"2007-03-01 07:22:52.996577"
"Bangladesh","Dhaka",332,"Stephen Qualls","5.99",20111,"2007-03-02 11:25:03.996577"
"Bangladesh","Dhaka",332,"Stephen Qualls","2.99",20112,"2007-03-16 23:56:15.996577"
"Bangladesh","Dhaka",332,"Stephen Qualls","4.99",20113,"2007-03-18 04:50:22.996577"
"Bangladesh","Dhaka",332,"Stephen Qualls","2.99",20114,"2007-03-20 06:55:56.996577"
"Bangladesh","Dhaka",332,"Stephen Qualls","4.99",20115,"2007-03-21 22:50:23.996577"
"Bangladesh","Dhaka",332,"Stephen Qualls","0.99",20116,"2007-03-22 14:36:00.996577"
"Bangladesh","Dhaka",332,"Stephen Qualls","3.99",20117,"2007-03-22 15:06:02.996577"
"Azerbaijan","Baku",333,"Andrew Purdy","4.99",20118,"2007-03-01 22:15:24.996577"
"Azerbaijan","Baku",333,"Andrew Purdy","6.99",20119,"2007-03-18 08:52:43.996577"
"Azerbaijan","Baku",333,"Andrew Purdy","0.99",20120,"2007-03-18 17:38:36.996577"
"Azerbaijan","Baku",333,"Andrew Purdy","3.99",20121,"2007-03-20 03:50:32.996577"
"Azerbaijan","Baku",333,"Andrew Purdy","4.99",20122,"2007-03-20 08:03:46.996577"
"Azerbaijan","Baku",333,"Andrew Purdy","4.99",20123,"2007-03-20 20:51:25.996577"
"Azerbaijan","Baku",333,"Andrew Purdy","2.99",20124,"2007-03-21 21:03:59.996577"
"Azerbaijan","Baku",333,"Andrew Purdy","2.99",20125,"2007-03-22 16:33:47.996577"
"Azerbaijan","Baku",333,"Andrew Purdy","4.99",20126,"2007-03-22 18:28:08.996577"
"Azerbaijan","Sumqayit",334,"Raymond Mcwhorter","4.99",20127,"2007-03-01 06:10:36.996577"
"Azerbaijan","Sumqayit",334,"Raymond Mcwhorter","2.99",20128,"2007-03-01 09:10:54.996577"
"Azerbaijan","Sumqayit",334,"Raymond Mcwhorter","1.99",20129,"2007-03-01 23:01:46.996577"
"Azerbaijan","Sumqayit",334,"Raymond Mcwhorter","7.99",20130,"2007-03-02 03:17:28.996577"
"Azerbaijan","Sumqayit",334,"Raymond Mcwhorter","4.99",20131,"2007-03-18 18:04:31.996577"
"Azerbaijan","Sumqayit",334,"Raymond Mcwhorter","4.99",20132,"2007-03-19 18:20:28.996577"
"Azerbaijan","Sumqayit",334,"Raymond Mcwhorter","2.99",20133,"2007-03-20 13:43:54.996577"
"Azerbaijan","Sumqayit",334,"Raymond Mcwhorter","0.99",20134,"2007-03-21 17:41:13.996577"
"Azerbaijan","Sumqayit",334,"Raymond Mcwhorter","7.99",20135,"2007-03-22 06:03:57.996577"
"Azerbaijan","Sumqayit",334,"Raymond Mcwhorter","0.99",20136,"2007-03-23 02:54:46.996577"
"Azerbaijan","Sumqayit",334,"Raymond Mcwhorter","4.99",20137,"2007-03-23 07:07:24.996577"
"Azerbaijan","Sumqayit",334,"Raymond Mcwhorter","3.99",20138,"2007-03-23 07:34:43.996577"
"Tunisia","Sousse",335,"Gregory Mauldin","4.99",20139,"2007-03-01 13:07:41.996577"
"Tunisia","Sousse",335,"Gregory Mauldin","0.99",20140,"2007-03-19 16:00:02.996577"
"Tunisia","Sousse",335,"Gregory Mauldin","1.99",20141,"2007-03-20 05:13:58.996577"
"Tunisia","Sousse",335,"Gregory Mauldin","2.99",20142,"2007-03-20 19:15:35.996577"
"Tunisia","Sousse",335,"Gregory Mauldin","4.99",20143,"2007-03-22 06:44:10.996577"
"Tunisia","Sousse",335,"Gregory Mauldin","0.99",20144,"2007-03-22 10:24:28.996577"
"India","Rampur",336,"Joshua Mark","2.99",20145,"2007-03-17 07:17:31.996577"
"India","Rampur",336,"Joshua Mark","8.99",20146,"2007-03-18 05:04:48.996577"
"India","Rampur",336,"Joshua Mark","0.99",20147,"2007-03-18 22:49:03.996577"
"India","Rampur",336,"Joshua Mark","3.99",20148,"2007-03-19 03:28:42.996577"
"India","Rampur",336,"Joshua Mark","0.99",20149,"2007-03-19 08:19:05.996577"
"India","Rampur",336,"Joshua Mark","4.99",20150,"2007-03-20 07:32:56.996577"
"India","Rampur",336,"Joshua Mark","2.99",20151,"2007-03-21 05:37:53.996577"
"India","Rampur",336,"Joshua Mark","10.99",20152,"2007-03-22 09:29:41.996577"
"India","Rampur",336,"Joshua Mark","2.99",20153,"2007-03-23 14:09:38.996577"
"Japan","Onomichi",337,"Jerry Jordon","0.99",20154,"2007-03-01 15:19:41.996577"
"Japan","Onomichi",337,"Jerry Jordon","0.99",20155,"2007-03-01 19:03:17.996577"
"Japan","Onomichi",337,"Jerry Jordon","2.99",20156,"2007-03-02 12:10:39.996577"
"Japan","Onomichi",337,"Jerry Jordon","3.99",20157,"2007-03-17 07:02:48.996577"
"Japan","Onomichi",337,"Jerry Jordon","6.99",20158,"2007-03-18 06:26:09.996577"
"Japan","Onomichi",337,"Jerry Jordon","6.99",20159,"2007-03-19 17:25:31.996577"
"Japan","Onomichi",337,"Jerry Jordon","4.99",20160,"2007-03-20 07:06:50.996577"
"Japan","Onomichi",337,"Jerry Jordon","3.99",20161,"2007-03-20 14:18:43.996577"
"Japan","Onomichi",337,"Jerry Jordon","5.99",20162,"2007-03-20 23:42:03.996577"
"Japan","Onomichi",337,"Jerry Jordon","4.99",20163,"2007-03-22 16:16:06.996577"
"Japan","Onomichi",337,"Jerry Jordon","4.99",20164,"2007-03-22 17:57:22.996577"
"South Africa","Paarl",338,"Dennis Gilman","2.99",20165,"2007-03-01 20:10:18.996577"
"South Africa","Paarl",338,"Dennis Gilman","0.99",20166,"2007-03-01 23:52:08.996577"
"South Africa","Paarl",338,"Dennis Gilman","4.99",20167,"2007-03-02 05:23:43.996577"
"South Africa","Paarl",338,"Dennis Gilman","4.99",20168,"2007-03-17 04:18:47.996577"
"South Africa","Paarl",338,"Dennis Gilman","5.99",20169,"2007-03-17 06:14:31.996577"
"South Africa","Paarl",338,"Dennis Gilman","2.99",20170,"2007-03-17 23:28:28.996577"
"South Africa","Paarl",338,"Dennis Gilman","3.99",20171,"2007-03-19 16:40:57.996577"
"South Africa","Paarl",338,"Dennis Gilman","2.99",20172,"2007-03-21 16:38:29.996577"
"South Africa","Paarl",338,"Dennis Gilman","0.99",20173,"2007-03-22 10:29:59.996577"
"South Africa","Paarl",338,"Dennis Gilman","6.99",20174,"2007-03-22 13:54:55.996577"
"China","Xinxiang",339,"Walter Perryman","3.99",20175,"2007-03-01 03:31:29.996577"
"China","Xinxiang",339,"Walter Perryman","4.99",20176,"2007-03-02 08:52:07.996577"
"China","Xinxiang",339,"Walter Perryman","2.99",20177,"2007-03-16 23:30:32.996577"
"China","Xinxiang",339,"Walter Perryman","3.99",20178,"2007-03-17 00:32:15.996577"
"China","Xinxiang",339,"Walter Perryman","5.99",20179,"2007-03-17 05:40:24.996577"
"China","Xinxiang",339,"Walter Perryman","0.99",20180,"2007-03-18 16:21:17.996577"
"China","Xinxiang",339,"Walter Perryman","3.99",20181,"2007-03-19 13:21:48.996577"
"China","Xinxiang",339,"Walter Perryman","5.99",20182,"2007-03-20 03:43:46.996577"
"China","Xinxiang",339,"Walter Perryman","0.99",20183,"2007-03-20 17:41:32.996577"
"China","Xinxiang",339,"Walter Perryman","4.99",20184,"2007-03-21 17:27:43.996577"
"China","Xinxiang",339,"Walter Perryman","3.99",20185,"2007-03-21 21:53:18.996577"
"Vietnam","Hanoi",340,"Patrick Newsom","2.99",20186,"2007-03-01 02:11:06.996577"
"Vietnam","Hanoi",340,"Patrick Newsom","8.99",20187,"2007-03-01 15:26:48.996577"
"Vietnam","Hanoi",340,"Patrick Newsom","3.99",20188,"2007-03-01 15:40:18.996577"
"Vietnam","Hanoi",340,"Patrick Newsom","0.99",20189,"2007-03-01 21:07:53.996577"
"Vietnam","Hanoi",340,"Patrick Newsom","0.99",20190,"2007-03-02 03:16:26.996577"
"Vietnam","Hanoi",340,"Patrick Newsom","4.99",20191,"2007-03-18 15:02:29.996577"
"Vietnam","Hanoi",340,"Patrick Newsom","1.99",20192,"2007-03-19 02:47:31.996577"
"Vietnam","Hanoi",340,"Patrick Newsom","2.99",20193,"2007-03-19 04:06:55.996577"
"Vietnam","Hanoi",340,"Patrick Newsom","2.99",20194,"2007-03-19 21:40:10.996577"
"Vietnam","Hanoi",340,"Patrick Newsom","4.99",20195,"2007-03-21 11:16:04.996577"
"Vietnam","Hanoi",340,"Patrick Newsom","0.99",20196,"2007-03-21 20:07:51.996577"
"Vietnam","Hanoi",340,"Patrick Newsom","2.99",20197,"2007-03-22 02:47:49.996577"
"Vietnam","Hanoi",340,"Patrick Newsom","2.99",20198,"2007-03-22 18:15:02.996577"
"Vietnam","Hanoi",340,"Patrick Newsom","9.99",20199,"2007-03-22 20:53:43.996577"
"Netherlands","Ede",341,"Peter Menard","0.99",20200,"2007-03-01 13:04:52.996577"
"Netherlands","Ede",341,"Peter Menard","6.99",20201,"2007-03-02 14:13:21.996577"
"Netherlands","Ede",341,"Peter Menard","2.99",20202,"2007-03-17 06:24:48.996577"
"Netherlands","Ede",341,"Peter Menard","0.99",20203,"2007-03-19 08:10:27.996577"
"Netherlands","Ede",341,"Peter Menard","8.99",20204,"2007-03-19 08:35:19.996577"
"Netherlands","Ede",341,"Peter Menard","4.99",20205,"2007-03-20 11:22:12.996577"
"Netherlands","Ede",341,"Peter Menard","4.99",20206,"2007-03-21 07:09:22.996577"
"Netherlands","Ede",341,"Peter Menard","0.99",20207,"2007-03-22 07:38:47.996577"
"Netherlands","Ede",341,"Peter Menard","6.99",20208,"2007-03-23 17:11:57.996577"
"Brazil","Boa Vista",342,"Harold Martino","4.99",20209,"2007-03-01 00:46:38.996577"
"Brazil","Boa Vista",342,"Harold Martino","2.99",20210,"2007-03-02 09:16:36.996577"
"Brazil","Boa Vista",342,"Harold Martino","0.99",20211,"2007-03-02 19:02:03.996577"
"Brazil","Boa Vista",342,"Harold Martino","0.99",20212,"2007-03-16 23:58:27.996577"
"Brazil","Boa Vista",342,"Harold Martino","6.99",20213,"2007-03-17 22:25:39.996577"
"Brazil","Boa Vista",342,"Harold Martino","4.99",20214,"2007-03-18 08:05:00.996577"
"Brazil","Boa Vista",342,"Harold Martino","2.99",20215,"2007-03-18 12:14:06.996577"
"Brazil","Boa Vista",342,"Harold Martino","4.99",20216,"2007-03-18 23:32:31.996577"
"Brazil","Boa Vista",342,"Harold Martino","4.99",20217,"2007-03-19 19:48:01.996577"
"Brazil","Boa Vista",342,"Harold Martino","4.99",20218,"2007-03-20 05:49:41.996577"
"Brazil","Boa Vista",342,"Harold Martino","2.99",20219,"2007-03-20 09:47:19.996577"
"Brazil","Boa Vista",342,"Harold Martino","4.99",20220,"2007-03-20 12:15:45.996577"
"Brazil","Boa Vista",342,"Harold Martino","2.99",20221,"2007-03-20 22:56:12.996577"
"Brazil","Boa Vista",342,"Harold Martino","0.99",20222,"2007-03-21 05:47:23.996577"
"Brazil","Boa Vista",342,"Harold Martino","8.99",20223,"2007-03-21 18:56:10.996577"
"Brazil","Boa Vista",342,"Harold Martino","4.99",20224,"2007-03-23 00:33:15.996577"
